instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local,distance_annotation
1,8.94427190999916,0.0069906455464661,0.0341892014417076,0.0327648323629663,7
2,9.219544457292889,0.0066656065173447,0.034963907613066,0.0328631309554621,6
3,9.219544457292889,0.0065458179451525,0.0360507750053624,0.034981340561756,5
4,9.433981132056603,0.0063695730641484,0.038542395843313,0.0373637911996053,4
5,9.219544457292889,0.0063842432573437,0.0382632863587308,0.035460268548918,3
6,9.848857801796104,0.0063886260613799,0.0389362358316093,0.0366068978414627,2
7,9.848857801796104,0.0060638235881924,0.039547351696954,0.0379585247520345,1
8,9.899494936611664,0.0062443255446851,0.0400791080931252,0.0391414988622268,0
9,9.899494936611664,0.0063138087280094,0.0402765815395257,0.0398025428246868,1
10,9.899494936611664,0.0060160951688885,0.0399800146711691,0.039744366079481,2
11,9.848857801796104,0.0062134373001754,0.0395306337958786,0.038689988467093,3
12,11.31370849898476,0.0061119757592678,0.039690298937953,0.0404143389996216,4
13,11.6619037896906,0.0059971050359308,0.0391935802282621,0.0389784310190446,5
14,12.529964086141668,0.0064020496793091,0.0377959435343155,0.0345051868449934,5
15,12.083045973594572,0.0066300425678491,0.0340652867410298,0.0278601120573718,4
16,11.6619037896906,0.0066329706460237,0.0322912277127747,0.0248853469307572,3
17,13.038404810405298,0.005975273437798,0.0322892791373457,0.0245666797679725,2
18,13.0,0.0057106129825115,0.0329809165283383,0.0258779685449933,1
19,13.0,0.0056995954364538,0.0337074027271355,0.0266363295067519,0
20,13.0,0.0057140160351991,0.0343657968717332,0.0273053898875889,1
21,13.0,0.0055813021026551,0.0349164645461239,0.0281141196855816,2
22,12.806248474865695,0.0056494981981813,0.0352721775534854,0.0279537421006735,3
23,12.529964086141668,0.0051593245007097,0.0358992401674999,0.0322330447699205,4
24,11.704699910719626,0.0056096953339874,0.0366520400529328,0.026690889561287,3
25,11.6619037896906,0.0057478360831737,0.0376110096015365,0.0368695045849365,2
26,11.31370849898476,0.0058778347447514,0.0380531472579887,0.0362194522236558,1
27,11.180339887498947,0.0062025822699069,0.0387519505550646,0.0366058292207176,0
28,11.40175425099138,0.0061818589456379,0.0403593417641182,0.0370559834668225,1
29,11.6619037896906,0.0062638483941555,0.0408903393082218,0.0327493968334984,2
30,11.704699910719626,0.006246643140912,0.0411136379569918,0.0398921605492418,3
31,12.529964086141668,0.0061924550682306,0.0412968261957311,0.0348755065988105,4
32,12.083045973594572,0.0060550714842975,0.0416415921494013,0.0362494547226298,4
33,12.083045973594572,0.0060764704830944,0.0425014733589604,0.0374583308534862,3
34,12.083045973594572,0.0061038797721266,0.0429570485912222,0.038460852578442,2
35,11.40175425099138,0.0060465424321591,0.0432786767981058,0.0388036613775444,1
36,11.704699910719626,0.0059495284222066,0.0430894832611725,0.0380573876707055,0
37,11.40175425099138,0.005995288491249,0.0429371228801016,0.0368533577293307,1
38,11.180339887498947,0.0058789537288248,0.0442050848678095,0.0313053745206293,2
39,11.180339887498947,0.0062702298164367,0.0452491059531861,0.031224464356783,2
40,10.63014581273465,0.0068266880698502,0.0457879127350098,0.03034096344413,1
41,10.295630140987,0.005420827306807,0.0456026617307018,0.0374717352177202,0
42,9.848857801796104,0.0054238573648035,0.0456373823402298,0.0381842879134894,1
43,8.94427190999916,0.0055278800427913,0.0450424891616104,0.0395596718983449,2
44,8.54400374531753,0.0055902046151459,0.0437612141645078,0.0388455128447678,3
45,8.602325267042627,0.005738744046539,0.0425526009624511,0.0335209487441587,3
46,8.602325267042627,0.0058130179531872,0.0416210449276889,0.0348882260094725,2
47,8.94427190999916,0.0056967642158269,0.0408755807173978,0.0353279131884929,1
48,8.06225774829855,0.005759441293776,0.040670305412124,0.035060896637805,0
49,8.54400374531753,0.0056416108272969,0.0409534171632149,0.0369636166484872,1
50,8.54400374531753,0.0055461968295276,0.0403338945383618,0.0367088258160212,2
51,8.54400374531753,0.0053926073014736,0.040425159150638,0.0373607083472071,3
52,9.219544457292889,0.0053092958405613,0.040789418205453,0.0395661139421554,4
53,8.54400374531753,0.005289158783853,0.0404723053111878,0.0364996818324819,5
54,8.54400374531753,0.0052670035511255,0.0418587554383015,0.0356274587263757,6
55,8.54400374531753,0.0054263304919004,0.0427774826927166,0.0371589071665372,5
56,8.602325267042627,0.0054152263328433,0.0435634617097627,0.0383279003029375,4
57,9.433981132056603,0.0055538332089781,0.0444798228439122,0.0398594560345528,3
58,13.41640786499874,0.0056518246419727,0.0455168921917292,0.0460495925540679,2
59,13.41640786499874,0.0057972883805632,0.0458292089860818,0.0458185912088901,1
60,10.816653826391969,0.0058594872243702,0.046865480560171,0.0452094404269705,0
61,11.40175425099138,0.0059323227033019,0.0473265939283711,0.0438138380686521,1
62,12.041594578792296,0.0058684502728283,0.0483995655845665,0.0441474193079208,2
63,13.341664064126334,0.0059292055666446,0.0487249206432916,0.043920301151336,3
64,13.341664064126334,0.0059172366745769,0.0496367744963542,0.0446575118813881,4
65,13.341664064126334,0.0060506165027618,0.0504141047281072,0.0462189304345334,5
66,13.038404810405298,0.0064226603135466,0.0505039029602914,0.0459889494063927,6
67,9.899494936611664,0.0065194382332265,0.051087904848139,0.0461481481458483,5
68,9.899494936611664,0.0067395181395113,0.0509937918364002,0.0475723325560189,4
69,9.899494936611664,0.0067490758374333,0.0506869142037226,0.0463660275254099,3
70,9.899494936611664,0.0068139662034809,0.0506299808043944,0.0472363313691501,2
71,9.899494936611664,0.0070690023712813,0.0508115905504464,0.048536423680396,1
72,9.219544457292889,0.0070189754478633,0.0508438308659622,0.0483560638573663,0
73,9.899494936611664,0.0066337035968899,0.0508533476299263,0.0491749384192244,1
74,8.48528137423857,0.0067905192263424,0.0510714544443101,0.0504015822280617,2
75,8.48528137423857,0.0066790361888706,0.0491355607759852,0.045804982708742,3
76,9.219544457292889,0.0063520348630845,0.0485546833435515,0.041225623508739,4
77,8.48528137423857,0.0064527355134487,0.0489943103868289,0.042929694784064,5
78,9.219544457292889,0.0064084576442837,0.0488806100656,0.0427313404261249,6
79,9.899494936611664,0.0063780318014323,0.0487228965146492,0.0423806505060819,7
80,10.63014581273465,0.0063868639990687,0.04868278954773,0.0425821955333407,8
81,10.63014581273465,0.0066003906540572,0.0489157061867003,0.0433753339355113,8
82,11.31370849898476,0.0064638047479093,0.0486279442570833,0.044075807333293,7
83,12.041594578792296,0.0069025857374072,0.0494085897846948,0.0460293576357423,6
84,12.041594578792296,0.0068310187198221,0.0489168400330948,0.0452030497122457,5
85,12.727922061357855,0.0072180274873971,0.0487935554018982,0.0455892853360788,4
86,12.041594578792296,0.007377543952316,0.0487046330258562,0.046150647845317,3
87,11.40175425099138,0.0071687130257487,0.0481348350874846,0.0485707336703504,2
88,11.31370849898476,0.0076453574001789,0.0479565013947288,0.0491611990265859,1
89,10.63014581273465,0.0073737325146794,0.0478423029970177,0.0487942157886781,0
90,10.63014581273465,0.0073612048290669,0.0475728417071872,0.0489495604765704,1
91,10.63014581273465,0.0075844670645892,0.0482644918302199,0.0501465463029241,2
92,10.63014581273465,0.0073164803907275,0.0482767094729899,0.0500319643736326,3
93,10.816653826391969,0.0074634915217757,0.048511141624514,0.050453442325985,4
94,11.40175425099138,0.0073489784263074,0.0483642000380652,0.050529129675824,5
95,11.40175425099138,0.0068497527390718,0.0469480088662494,0.050020652910456,6
96,11.40175425099138,0.0069748382084071,0.046630359806624,0.0493444662592048,7
97,10.816653826391969,0.0064477110281586,0.0467983719238882,0.0503218523930574,8
98,10.816653826391969,0.0062580085359513,0.0465014149502377,0.047750255758716,9
99,10.0,0.0060376022011041,0.0472530620094518,0.0506414485602132,10
100,9.848857801796104,0.0058455090038478,0.0473411113546173,0.0499505247474179,11
101,9.433981132056603,0.0058791995979845,0.0473174403320425,0.0516577649895161,12
102,9.848857801796104,0.0058339168317615,0.0476685170147563,0.0497457207959565,13
103,9.219544457292889,0.0057832743041217,0.0469175731751037,0.0473743758933529,14
104,9.219544457292889,0.0056356936693191,0.0463621734691084,0.0451388359039119,15
105,8.94427190999916,0.0054199527949094,0.0462162970843588,0.0456783190459685,16
106,8.602325267042627,0.0053148688748478,0.0459030341455127,0.0448330489847264,17
107,8.602325267042627,0.0054159830324351,0.0458123132279932,0.0430268120513821,18
108,7.810249675906654,0.005400959867984,0.0463685204740341,0.0432900309689407,19
109,8.602325267042627,0.0054663866758346,0.0473695632611598,0.0448567516855342,19
110,8.54400374531753,0.0054692835547029,0.0474508105384118,0.0439777374652772,18
111,9.219544457292889,0.005566181614995,0.0466698387541475,0.0403054306822351,17
112,9.433981132056603,0.0054565840400755,0.0465489441375403,0.0413421430645996,16
113,10.770329614269007,0.0055173756554722,0.0463464658800347,0.0405443042384039,15
114,11.180339887498947,0.0055962055921554,0.0457664135056413,0.0408300295611193,14
115,11.6619037896906,0.0055727348662912,0.0456161258964744,0.0400195180114109,13
116,11.6619037896906,0.0056647420860826,0.0458024781520287,0.0404488794794617,12
117,12.206555615733702,0.005657450761646,0.0464182262085822,0.0418710653465095,11
118,12.041594578792296,0.005664343945682,0.0470227224603126,0.0448165343046595,10
119,12.083045973594572,0.0056198835372924,0.0467928970350544,0.0428920229167974,9
120,12.083045973594572,0.0056322724558413,0.0473944373572575,0.0425037037268264,8
121,12.083045973594572,0.0057893358170986,0.0477521937144825,0.0430413821104598,7
122,12.041594578792296,0.0057765454985201,0.0482242275616184,0.0439825926583284,6
123,12.041594578792296,0.005725956056267,0.048608927688796,0.0440745845507217,5
124,12.041594578792296,0.0056955274194478,0.0493701073770524,0.0447291306755757,4
125,12.041594578792296,0.0057797287590801,0.0497302199275597,0.0463097935621939,3
126,11.6619037896906,0.0056670326739549,0.0504781587989622,0.0446967655028073,2
127,12.041594578792296,0.0056534861214458,0.0503381628976877,0.0446073986398731,1
128,12.041594578792296,0.005749104078859,0.050059312910798,0.0439976415313767,0
129,11.6619037896906,0.0058124870993196,0.0502485040155525,0.0449225513388334,1
130,12.041594578792296,0.0057125012390315,0.0499260094115227,0.0448247670030029,2
131,12.083045973594572,0.0057416083291172,0.0502237390987609,0.0449691617577921,3
132,11.40175425099138,0.0058372849598526,0.0503947109306967,0.0450126890772469,4
133,10.816653826391969,0.0060243159532547,0.0501723547118902,0.0446010556207466,5
134,10.816653826391969,0.0061942874453961,0.050305853026981,0.0442375242390613,5
135,11.180339887498947,0.0062554623000323,0.0504760429049466,0.0440210560069317,4
136,10.770329614269007,0.0062276083044707,0.0503818592147204,0.0438461255000318,3
137,10.770329614269007,0.0061235767789185,0.0505455549278376,0.0443428919158282,2
138,10.816653826391969,0.0061043202877044,0.0509799341763345,0.0457325299950113,1
139,10.816653826391969,0.006172384135425,0.0502666801945035,0.0445209527873222,0
140,11.180339887498947,0.0060894913040101,0.0499196015770946,0.0427607996229297,1
141,11.180339887498947,0.0060901665128767,0.050209209856648,0.0427164453295112,2
142,11.180339887498947,0.0059064989909529,0.0504761351030708,0.0434922022609833,3
143,11.6619037896906,0.0058957398869097,0.0516097508681471,0.0445036986175495,4
144,11.6619037896906,0.0057898717932403,0.0518454174920876,0.045103768129173,5
145,11.6619037896906,0.0056989574804902,0.0517610534845428,0.0446124837221777,6
146,11.6619037896906,0.0056583136320114,0.0518734582887873,0.0457027409420667,5
147,11.180339887498947,0.0056620161049067,0.0504963443462098,0.0424724428718465,4
148,11.6619037896906,0.0055619096383452,0.049697823069114,0.0390376260630013,3
149,11.6619037896906,0.0054967897012829,0.0498994092702613,0.0398191537272523,2
150,12.083045973594572,0.0054160724394023,0.0497128121221169,0.041300290529137,1
151,12.083045973594572,0.0052725994028151,0.0503088431493662,0.0424142383480637,0
152,12.083045973594572,0.0052373665384948,0.0505201540078212,0.0425624778068836,1
153,11.6619037896906,0.0052579478360712,0.0510720154893794,0.0431794622152715,2
154,11.40175425099138,0.0054595456458628,0.0516049594289807,0.0425574465991719,3
155,11.180339887498947,0.0055508012883365,0.0514512322025206,0.0408278961586306,4
156,10.770329614269007,0.0057742083445191,0.0515875930750851,0.0407373438934577,5
157,10.770329614269007,0.0058891596272587,0.0518987204464716,0.0409526942401024,6
158,10.295630140987,0.0058540664613246,0.0515799473362599,0.0403796571758795,7
159,10.770329614269007,0.0057977046817541,0.0506088419707801,0.0388882949025239,8
160,10.770329614269007,0.0058637070469558,0.0497156161825325,0.0378119076070249,9
161,10.770329614269007,0.0060082208365201,0.0493812175346706,0.0373168312080058,10
162,11.6619037896906,0.0058614676818251,0.0491967289424953,0.0379563315010496,11
163,11.704699910719626,0.0057237148284912,0.0479214289028126,0.0363189989677045,12
164,12.041594578792296,0.0057799238711595,0.0479877644462375,0.0383105301973237,12
165,12.083045973594572,0.005823069717735,0.0477041244572315,0.0381635548744727,11
166,10.770329614269007,0.0055765151046216,0.0473939988396184,0.0386507022884268,10
167,11.180339887498947,0.0053816889412701,0.0469188957573316,0.0364592636968462,9
168,11.180339887498947,0.0053869844414293,0.0470219055925139,0.0363348320801332,8
169,11.40175425099138,0.00535349547863,0.047151515236584,0.0369104714747842,7
170,11.704699910719626,0.0053912024013698,0.0475831019831585,0.0376192417619811,6
171,12.16552506059644,0.0053433859720826,0.0479525103188369,0.0391033179769539,5
172,12.529964086141668,0.0052237715572118,0.0481208427450425,0.0391531021696996,4
173,12.529964086141668,0.0052821421995759,0.0489563983949327,0.040162769283398,3
174,12.529964086141668,0.005343401338905,0.0488952346071861,0.0390749028498005,2
175,12.041594578792296,0.0052348971366882,0.048544049729796,0.0381621182495621,1
176,11.6619037896906,0.0052750571630895,0.0488637622482326,0.038856846152609,0
177,11.40175425099138,0.005356706213206,0.0492370062826829,0.0392477366400395,1
178,11.40175425099138,0.0054516103118658,0.049801624772827,0.0422464832046967,2
179,11.40175425099138,0.0055663357488811,0.0498362561548333,0.0457914530587605,3
