instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local
345,11.6619037896906,0.0115612652152776,0.094287873513121,0.14259004822164884
347,12.083045973594572,0.0118398424237966,0.09432750028107534,0.1434781420197911
349,12.529964086141668,0.0122171379625797,0.09380425759284933,0.1434005830929911
351,13.0,0.0122028943151235,0.09404969225348686,0.14268977644636452
353,13.0,0.0125339897349476,0.0935423742553488,0.1408069268872978
355,13.038404810405298,0.0129272285848855,0.09289374577615224,0.1383229387710299
357,13.0,0.0131966583430767,0.09303146568405221,0.1373452163935444
359,12.806248474865695,0.0133885061368346,0.0938577611045855,0.13611731662371462
361,13.41640786499874,0.0132338693365454,0.09277690726673468,0.12566404810611767
363,13.41640786499874,0.0133680626749992,0.09256119360558478,0.12382952258982387
365,13.41640786499874,0.0133627401664853,0.09204867641427232,0.1195525405642714
367,13.41640786499874,0.0130396960303187,0.09306247239711048,0.11869913313966682
369,13.41640786499874,0.0131329968571662,0.09331007838695392,0.11924170267701481
371,13.892443989449804,0.0126756373792886,0.09271965204630474,0.1180521570476886
373,14.142135623730953,0.012127386406064,0.09262695143946482,0.11766352720750616
375,14.142135623730953,0.0121726272627711,0.09283766334551491,0.1160964628431825
377,14.142135623730953,0.0125570138916373,0.09445197180338516,0.11678287984987264
379,14.422205101855956,0.0127942143008112,0.09519580495075766,0.11651569899353256
381,14.212670403551895,0.0128687974065542,0.09656894246234064,0.11841709910275801
383,13.601470508735444,0.0123253390192985,0.0966599807677521,0.12010109010908634
385,13.892443989449804,0.0123027265071868,0.09753568779441818,0.11991464412476112
387,13.892443989449804,0.0121063403785228,0.09984059063118891,0.12473273416796103
389,14.212670403551895,0.0121822394430637,0.09970609774136299,0.12748435592507693
391,14.422205101855956,0.011842387728393,0.10088546086208044,0.12788326386166354
393,14.422205101855956,0.012287113815546,0.10132491730201888,0.11913565217282308
395,14.866068747318506,0.0121622513979673,0.1021304062271371,0.11777675274495289
397,14.866068747318506,0.0121549479663372,0.10189156612491765,0.11649063899222571
399,14.866068747318506,0.0121325040236115,0.1012248981883962,0.1130676619151172
401,13.45362404707371,0.0117173576727509,0.09943771662234523,0.10870052304507166
403,15.0,0.0114275682717561,0.09731372470882013,0.11100282387514979
405,14.7648230602334,0.0120827760547399,0.09782414947409837,0.1127996200345326
407,14.422205101855956,0.0117045994848012,0.0977725058854264,0.11473863113018655
409,14.422205101855956,0.0118646807968616,0.09732783498615209,0.11485356088974964
411,14.212670403551895,0.0119319586083292,0.09822114317773821,0.11292521855776182
413,13.892443989449804,0.0116737438365817,0.09871419205030221,0.11020212068035776
415,13.41640786499874,0.0115901911631226,0.09930995768224435,0.10658616788412574
417,13.41640786499874,0.0116037391126155,0.09970424833048297,0.11140405610624493
419,13.0,0.0119563583284616,0.09826235065921955,0.11449558157375969
421,13.0,0.0118644498288631,0.09708761723076657,0.1236406789081436
423,13.0,0.0115906046703457,0.09488571152941211,0.12187247792979586
425,13.0,0.0117954900488257,0.09252130558211487,0.12025043951082866
427,13.0,0.0114384703338146,0.09134176251123576,0.1231584643732345
429,13.0,0.011269093491137,0.09033683940707875,0.12427114175005255
431,12.529964086141668,0.0114892926067113,0.0900981692911759,0.12538932925257482
433,12.806248474865695,0.0116582177579402,0.09033181959359185,0.12593184922571302
435,12.041594578792296,0.0114726014435291,0.08997654546212179,0.12688317066817514
437,11.6619037896906,0.0117124617099761,0.09060721038962907,0.12955429121083822
439,11.40175425099138,0.0117904534563422,0.09119743048666237,0.13228595629890685
441,11.6619037896906,0.0113367848098278,0.09144586412422719,0.13437650051616018
443,11.180339887498947,0.0120676159858703,0.09191914693422541,0.1349098638241348
445,11.180339887498947,0.0127326278015971,0.0925917580314481,0.13672775597744077
447,11.180339887498947,0.0125540290027856,0.09285768485546014,0.141101962805105
449,10.816653826391969,0.013146111741662,0.0926616623853535,0.14355321384310749
451,14.142135623730953,0.012464890256524,0.09381208509761674,0.15173659766472625
453,13.601470508735444,0.0123208044096827,0.09449330536938602,0.1542916946556491
455,7.0710678118654755,0.0121362041682004,0.09503337152723969,0.158016199903343
457,6.4031242374328485,0.012159994803369,0.09476861440505153,0.1586858878439281
459,6.4031242374328485,0.0122672487050294,0.09389911948866342,0.1557260981710352
461,8.602325267042627,0.0119630452245473,0.08788721030162767,0.13200071396148402
463,9.219544457292889,0.0114811873063445,0.0861881148742619,0.1206847427924931
465,10.0,0.0112181594595313,0.08564534263574798,0.1180915386006115
467,12.041594578792296,0.0116338292136788,0.08652598372850545,0.11749722321392794
469,12.727922061357855,0.0118513368070125,0.08756917104922937,0.12449961157456663
471,12.041594578792296,0.0131997438147664,0.0880160149648567,0.12796290485283043
473,13.41640786499874,0.0128951556980609,0.088539066188436,0.13464599961303286
475,10.295630140987,0.0136033380404114,0.08767068132724991,0.13516078284646063
477,11.180339887498947,0.0135922776535153,0.08746700182502132,0.13190308057307032
479,11.40175425099138,0.0126846320927143,0.0872990984558026,0.12990362511152884
481,12.206555615733702,0.0131463631987571,0.0873402023098083,0.12672693840181753
483,12.529964086141668,0.0131271556019783,0.08694197911194486,0.12208721620719555
485,13.0,0.0126499030739068,0.08661959961632387,0.11847836615104436
487,13.41640786499874,0.0124282697215676,0.08674397633496801,0.11160015245392871
489,13.41640786499874,0.0126008950173854,0.08667898055249268,0.1086746393560019
491,13.892443989449804,0.0123142097145318,0.08771559192724813,0.10724790839793799
493,14.212670403551895,0.0117100430652499,0.08962090076560418,0.11082555662966244
495,14.317821063276352,0.0116537977010011,0.09060137067670836,0.11552534550428813
497,14.212670403551895,0.0121149457991123,0.092616001816925,0.11895490894028629
499,14.317821063276352,0.012539429590106,0.09426463239880332,0.1201266711539149
501,14.317821063276352,0.0127637274563312,0.09541825338116185,0.1235429915083972
503,14.422205101855956,0.0125686693936586,0.09671153800756445,0.1254676162571381
505,14.422205101855956,0.0124747846275568,0.09757411345839141,0.12726926407323033
507,14.142135623730953,0.0117504503577947,0.09798933402213666,0.11932792087963193
509,14.212670403551895,0.0116761159151792,0.09579318633207422,0.11960799298301515
511,14.212670403551895,0.0117228245362639,0.09372798656181419,0.11229514981105153
513,14.7648230602334,0.0110998628661036,0.0928631075001997,0.1041687472792412
515,15.264337522473747,0.0106647564098238,0.09247929555508311,0.09831477149043366
517,15.264337522473747,0.0118078710511326,0.09310357987393093,0.09350399010429249
519,15.264337522473747,0.012375327758491,0.093930055380659,0.09605795863933951
521,15.264337522473747,0.0124484179541468,0.09502850402396412,0.09969877935944624
523,15.264337522473747,0.0124818515032529,0.09540485093162623,0.10369041770850787
525,15.0,0.0118818804621696,0.09639213053351407,0.10694152780767208
527,14.7648230602334,0.0117800235748291,0.09669878612432002,0.11017063585322133
529,14.422205101855956,0.0117801306769251,0.09816211728146591,0.11375201139059841
531,14.317821063276352,0.01227025128901,0.09988452350821474,0.11571302435861565
533,14.422205101855956,0.0124740740284323,0.1008505577520412,0.12924856930998618
535,14.212670403551895,0.012803953140974,0.10035124663367924,0.12725998289588253
537,14.212670403551895,0.0128373131155967,0.09956700269519514,0.12426953249672698
539,14.317821063276352,0.0131980320438742,0.09854830494100679,0.12045000637005918
541,14.422205101855956,0.0133352922275662,0.09586690102274557,0.11664097822310056
543,14.422205101855956,0.0134912012144923,0.09072881249780972,0.10702896925901886
545,15.0,0.0128305805847048,0.08885690168257497,0.10314293781355385
547,15.811388300841896,0.0128184249624609,0.0879813332154923,0.10190176454759425
549,14.7648230602334,0.0125842094421386,0.08801733572301526,0.10218241063584688
551,14.212670403551895,0.0123469159007072,0.08856039347025785,0.1050715070293066
553,14.142135623730953,0.0120022716000676,0.08991146998267802,0.11212191452308816
555,13.601470508735444,0.0116104343906044,0.09157746591525044,0.12355478366282399
557,13.45362404707371,0.0119647039100527,0.09188294714126276,0.12804234569911854
559,13.892443989449804,0.0125656314194202,0.09251799041380304,0.1327127917242401
561,13.45362404707371,0.0128428963944315,0.0936441661425463,0.1396412187520025
563,13.601470508735444,0.0129626905545592,0.09496629159951266,0.14433205132017252
565,13.45362404707371,0.012257338501513,0.09569342467603571,0.15140898250577658
567,13.45362404707371,0.0125367352738976,0.0957658073439589,0.15527477952817947
569,13.601470508735444,0.0124772069975733,0.09540301736019995,0.15877023283676503
571,14.142135623730953,0.0118713900446891,0.09247800278825227,0.1596206833067702
573,13.892443989449804,0.0116861322894692,0.09205000985417787,0.15649317783810704
575,13.892443989449804,0.0116349337622523,0.09203152228323119,0.15125631549382548
577,13.41640786499874,0.0116129908710718,0.08899605398234729,0.13681122723119712
579,12.806248474865695,0.0114872483536601,0.0853844534528556,0.11677294777587947
581,11.180339887498947,0.0118861906230449,0.08484160709679106,0.11308922768310865
583,11.6619037896906,0.0120346117764711,0.08536051182421497,0.1087382718584273
585,11.704699910719626,0.0123716006055474,0.0861978324253954,0.11020414290443091
587,13.0,0.0121103338897228,0.0869585516612446,0.10878373661251642
589,13.0,0.0118683287873864,0.08675331608681525,0.10632814978914862
591,13.45362404707371,0.0112816616892814,0.08723738965979366,0.10902817966230802
593,13.892443989449804,0.0109329810366034,0.0872150675696961,0.10699761292802541
595,13.601470508735444,0.011082774028182,0.08699164267255047,0.10235634390304083
597,13.41640786499874,0.0114649580791592,0.08703276515141367,0.1003121645162981
599,13.41640786499874,0.0112089486792683,0.08713588679997156,0.09665451436186089
