instance_number,distance_clav_k1,entropy
1,10.816653826391969,0.007103122305124998
3,10.63014581273465,0.007071820553392172
5,11.180339887498949,0.007466497831046581
7,12.529964086141668,0.007927215658128262
9,12.083045973594572,0.008503129705786705
11,11.0,0.00834386982023716
13,12.0,0.008215622045099735
15,12.041594578792296,0.008328607305884361
17,12.727922061357855,0.008077172562479973
19,12.806248474865697,0.008203941397368908
21,12.806248474865697,0.007840126752853394
23,12.806248474865697,0.007487614173442125
25,12.727922061357855,0.007406332995742559
27,13.45362404707371,0.007526529021561146
29,9.219544457292887,0.008366288617253304
31,12.041594578792296,0.008360219188034534
33,12.206555615733702,0.008317386731505394
35,12.206555615733702,0.007744873873889446
37,13.038404810405298,0.007522134575992823
39,13.038404810405298,0.007329341024160385
41,13.038404810405298,0.006951342802494764
43,12.206555615733702,0.006852321792393923
45,12.206555615733702,0.0069079953245818615
47,12.529964086141668,0.006843304727226496
49,12.529964086141668,0.00675293430685997
51,12.041594578792296,0.006580657791346312
53,12.041594578792296,0.006576052866876125
55,12.041594578792296,0.006753347348421812
57,12.041594578792296,0.00674539664760232
59,12.083045973594572,0.0068476819433271885
61,12.083045973594572,0.006743524689227343
63,12.041594578792296,0.00691303750500083
65,12.041594578792296,0.006604161113500595
67,12.206555615733702,0.0064499592408537865
69,12.206555615733702,0.006494726054370403
71,12.206555615733702,0.006503005046397448
73,12.206555615733702,0.006337250582873821
75,12.727922061357855,0.006485111080110073
77,12.727922061357855,0.006366549525409937
79,12.806248474865697,0.006404878571629524
81,12.727922061357855,0.006346471142023802
83,12.529964086141668,0.0062925308011472225
85,12.727922061357855,0.0064867823384702206
87,12.727922061357855,0.0065362704917788506
89,12.727922061357855,0.006546078249812126
91,12.727922061357855,0.006566265597939491
93,12.727922061357855,0.006775719113647938
95,12.727922061357855,0.006699457298964262
97,12.727922061357855,0.006570511497557163
99,12.806248474865697,0.006458589341491461
101,13.038404810405298,0.006627832073718309
103,12.806248474865697,0.006656518671661615
105,12.806248474865697,0.006663663778454065
107,12.806248474865697,0.006585955619812012
109,12.806248474865697,0.00654812203720212
111,12.529964086141668,0.006609200965613127
113,12.806248474865697,0.006548034492880106
115,12.806248474865697,0.006630995310842991
117,12.727922061357855,0.006576391402631998
119,12.727922061357855,0.006538383197039366
121,12.727922061357855,0.0067504094913601875
123,12.727922061357855,0.006859732326120138
125,12.727922061357855,0.006870647892355919
127,12.727922061357855,0.006719653028994799
129,11.40175425099138,0.0066550131887197495
131,11.661903789690601,0.006581287365406752
133,12.206555615733702,0.006526836659759283
135,12.041594578792296,0.006453384179621935
137,12.727922061357855,0.006397644989192486
139,12.727922061357855,0.006361664738506079
141,12.727922061357855,0.00626474991440773
143,12.727922061357855,0.006298167631030083
145,12.727922061357855,0.00636309152469039
147,10.770329614269007,0.006482458673417568
149,11.045361017187261,0.006588692776858807
151,11.045361017187261,0.006370270624756813
153,11.313708498984761,0.006407746579498053
155,10.63014581273465,0.006368777249008417
157,11.313708498984761,0.0065419734455645084
159,11.313708498984761,0.0065639568492770195
161,10.63014581273465,0.006901669315993786
163,10.295630140987,0.006920674350112677
165,10.295630140987,0.006924603600054979
167,10.295630140987,0.0067345439456403255
169,10.63014581273465,0.0067051989026367664
171,11.313708498984761,0.006669634021818638
173,11.40175425099138,0.0067038279958069324
175,12.041594578792296,0.0062831686809659
177,11.313708498984761,0.006206602323800325
179,11.313708498984761,0.006283428054302931
181,11.40175425099138,0.006347783375531435
183,11.180339887498949,0.006442199926823378
185,10.44030650891055,0.006529960781335831
187,10.44030650891055,0.006708191707730293
189,9.848857801796104,0.006504356861114502
191,9.055385138137417,0.006517508532851934
193,8.94427190999916,0.006823561619967222
195,8.94427190999916,0.007060503587126732
197,8.54400374531753,0.007413683924823999
199,8.94427190999916,0.007444156799465418
201,8.54400374531753,0.006766810547560453
203,8.06225774829855,0.006535830907523632
205,8.54400374531753,0.006487655453383923
207,8.54400374531753,0.006499720737338066
209,8.06225774829855,0.006628085393458605
211,8.54400374531753,0.0067509617656469345
213,8.54400374531753,0.006611871533095837
215,8.94427190999916,0.006723976694047451
217,8.54400374531753,0.0067568435333669186
219,8.54400374531753,0.006531773135066032
221,8.54400374531753,0.006293025799095631
223,8.06225774829855,0.0064011430367827415
225,8.54400374531753,0.006537472829222679
227,8.06225774829855,0.006931981071829796
229,8.06225774829855,0.006781117990612984
231,8.246211251235321,0.0066851405426859856
233,8.54400374531753,0.006859191227704287
235,8.246211251235321,0.007112630642950535
237,8.54400374531753,0.00715591898187995
239,8.54400374531753,0.007203445304185152
241,8.54400374531753,0.006591551937162876
243,8.94427190999916,0.006645111367106438
245,9.219544457292887,0.006409263238310814
247,9.848857801796104,0.006477477960288525
249,9.848857801796104,0.006352864671498537
251,9.219544457292887,0.006333278026431799
253,9.219544457292887,0.006309119984507561
255,8.602325267042627,0.006306409370154142
257,8.48528137423857,0.006148737855255604
259,8.48528137423857,0.006108468864113092
261,8.48528137423857,0.006097449455410242
263,8.48528137423857,0.006056578364223242
265,8.06225774829855,0.0059073613956570625
267,8.48528137423857,0.005712580867111683
269,8.48528137423857,0.00567637337371707
271,8.06225774829855,0.005722048692405224
273,8.48528137423857,0.005735965445637703
275,8.602325267042627,0.0059984163381159306
277,8.48528137423857,0.006119777448475361
279,8.602325267042627,0.0061210691928863525
281,9.433981132056603,0.0061527942307293415
283,9.848857801796104,0.006247395649552345
285,9.433981132056603,0.006621120031923056
287,9.848857801796104,0.0067914980463683605
289,9.433981132056603,0.00700745265930891
291,9.433981132056603,0.007078155409544706
293,9.433981132056603,0.007480330299586058
295,10.295630140987,0.007690299768000841
297,10.816653826391969,0.008267177268862724
299,12.649110640673518,0.009151476435363293
301,12.083045973594572,0.00899879727512598
303,12.083045973594572,0.00860084593296051
305,11.180339887498949,0.008628587238490582
307,11.313708498984761,0.008566341362893581
309,11.313708498984761,0.008797090500593185
311,7.810249675906654,0.009678195230662823
313,7.0710678118654755,0.009365676902234554
315,7.211102550927978,0.009780851192772388
317,7.810249675906654,0.00994488038122654
319,12.36931687685298,0.009932866320014
321,12.36931687685298,0.009603392332792282
323,11.704699910719626,0.008971069939434528
325,11.704699910719626,0.008610931225121021
327,11.045361017187261,0.00873358640819788
329,10.63014581273465,0.009402859956026077
331,11.180339887498949,0.009029137901961803
333,12.041594578792296,0.009532284922897816
335,12.041594578792296,0.008334942162036896
337,12.041594578792296,0.007786001078784466
339,12.727922061357855,0.007637441158294678
341,12.041594578792296,0.007531958632171154
343,12.041594578792296,0.007914850488305092
345,12.727922061357855,0.007320023607462645
347,12.041594578792296,0.007235345430672169
349,12.041594578792296,0.006961533799767494
351,12.041594578792296,0.006868331227451563
353,12.727922061357855,0.006985430605709553
355,12.727922061357855,0.007213633041828871
357,12.727922061357855,0.007199351210147142
359,13.45362404707371,0.007223699241876602
361,12.727922061357855,0.007193287834525108
363,12.727922061357855,0.007128660101443529
365,12.727922061357855,0.0067940508015453815
367,12.727922061357855,0.006772065535187721
369,13.45362404707371,0.006775571033358574
371,12.806248474865697,0.00691753625869751
373,13.45362404707371,0.007412825711071491
375,13.45362404707371,0.007387062534689903
377,13.45362404707371,0.007564438972622156
379,13.45362404707371,0.00740050058811903
381,13.45362404707371,0.007545801345258951
383,12.806248474865697,0.007222309242933989
385,13.45362404707371,0.007077476941049099
387,13.45362404707371,0.006827347446233034
389,13.45362404707371,0.006789261009544134
391,13.45362404707371,0.0067206136882305145
393,14.142135623730951,0.006647038273513317
395,13.45362404707371,0.006589330267161131
397,13.45362404707371,0.006534664425998926
399,13.45362404707371,0.00664339167997241
401,13.45362404707371,0.006843315903097391
403,13.45362404707371,0.006685320287942886
405,13.45362404707371,0.006716403178870678
407,13.45362404707371,0.006585271563380957
409,13.45362404707371,0.006498879287391901
411,12.727922061357855,0.006411471404135227
413,12.727922061357855,0.006311599165201187
415,12.727922061357855,0.006212982349097729
417,12.727922061357855,0.006247709970921278
419,12.529964086141668,0.006622644141316414
421,12.206555615733702,0.007109207101166248
423,12.041594578792296,0.007067549042403698
425,11.313708498984761,0.0068115973845124245
427,11.313708498984761,0.006599413696676493
429,10.63014581273465,0.006551510654389858
431,12.041594578792296,0.00669168122112751
433,13.0,0.007406264077872038
435,13.341664064126334,0.007552210241556168
437,13.92838827718412,0.007290808483958244
439,13.892443989449804,0.00702044228091836
441,10.44030650891055,0.006959325633943081
443,14.317821063276353,0.006944822147488594
445,9.848857801796104,0.006957280449569225
447,8.94427190999916,0.006699880585074425
