instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local
51,13.892443989449804,0.0059594879858195,0.03988253131811209,0.02174342257586129
52,13.601470508735444,0.0060393130406737,0.03972685629453436,0.021400935904817203
53,13.601470508735444,0.0061752097681164,0.03916313190225977,0.021759250545020904
54,13.892443989449804,0.0061406283639371,0.03931411159061878,0.02211992724207008
55,14.142135623730953,0.0062574613839387,0.039100827827325976,0.022165971553453907
56,14.142135623730953,0.0062286485917866,0.039104073851051496,0.021681413091264118
57,14.142135623730953,0.0062586893327534,0.039014805611308316,0.02226619916391741
58,14.866068747318506,0.0062753246165812,0.03887865514309744,0.021350564778008556
59,14.866068747318506,0.0064528952352702,0.03890555840060544,0.021793299054315575
60,15.0,0.0064775515347719,0.03895278592032421,0.021652013381411095
61,15.620499351813308,0.0067083970643579,0.03893792550274017,0.021171421046162098
62,16.1245154965971,0.006858801934868,0.038976517022036555,0.020311448798567243
63,15.556349186104043,0.007211513351649,0.039544140209707666,0.01983073856861744
64,15.620499351813308,0.0078159850090742,0.03987602189815842,0.019680507408176093
65,16.278820596099706,0.0082089379429817,0.040201043679186296,0.019563623277531934
66,16.278820596099706,0.0082834064960479,0.04068656269938747,0.01476271304601359
67,16.278820596099706,0.0077373529784381,0.0406630777427365,0.020862301608773073
68,16.278820596099706,0.0078911017626523,0.04033036749832413,0.02021542856331215
69,16.97056274847714,0.0072299330495297,0.04056504275624889,0.020603311876985858
70,16.97056274847714,0.0069330795668065,0.04078647016679773,0.021256874351582185
71,17.204650534085253,0.0069404817186295,0.040783851868198905,0.021914930449257602
72,17.204650534085253,0.0068611311726272,0.040918349661948634,0.021356010484646585
73,17.204650534085253,0.0069687976501882,0.041112155902009506,0.02215854675916854
74,17.69180601295413,0.0068463743664324,0.0415234681079283,0.022594037971274815
75,17.69180601295413,0.0068060248158872,0.04125529474036437,0.021179317361713988
76,17.69180601295413,0.0067651285789906,0.04145165738394122,0.023520149832209195
77,17.804493814764857,0.0067097377032041,0.042667896254104234,0.0245522581654333
78,17.804493814764857,0.0067613776773214,0.04273741788718444,0.024197196463283353
79,17.804493814764857,0.0067040151916444,0.0440992716491777,0.02472157283018773
80,17.69180601295413,0.0067423596046864,0.043420315112747805,0.024210255953055624
81,17.804493814764857,0.0065531022846698,0.041539451336985674,0.02466100809591424
82,17.029386365926403,0.0065466845408082,0.03927857547807755,0.02497635645032114
83,16.64331697709324,0.0066757011227309,0.03745910426987055,0.023563163892143107
84,16.278820596099706,0.0067317392677068,0.03640638232415141,0.022117992377357835
85,15.811388300841896,0.0066469605080783,0.03571240934647009,0.021499405257280002
86,15.811388300841896,0.0065882061608135,0.035449402714879195,0.02220968248440347
87,15.0,0.0064855841919779,0.034979189201455686,0.0219724341862
88,14.422205101855956,0.0065209395252168,0.03500235646880471,0.022578968886914963
89,14.422205101855956,0.0065392171964049,0.035131174013210836,0.022785473578838207
90,14.212670403551895,0.0064121456816792,0.03541837527266374,0.024113912897538517
91,14.212670403551895,0.0062743234448134,0.03573688363211792,0.024486947150955358
92,14.212670403551895,0.0061592967249453,0.03598822985904443,0.024469309390126412
93,14.212670403551895,0.0061991028487682,0.03627652105276743,0.024450919126109874
94,14.212670403551895,0.0061277281492948,0.03638169626795173,0.024397601103638426
95,14.212670403551895,0.0061521069146692,0.03677020412203642,0.02423772064910582
96,14.212670403551895,0.0061221374198794,0.03666768165071716,0.023772530965381806
97,14.212670403551895,0.0061305337585508,0.03669545564494053,0.023496906951847335
98,14.422205101855956,0.0061540091410279,0.036822147036671624,0.02475871139403422
99,14.422205101855956,0.0061629731208086,0.037027600354456264,0.02506786930074732
100,14.7648230602334,0.0061398702673614,0.03720258990992384,0.026258964207010908
