instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local
105,17.0,0.0141504378989338,0.2938445612893089,0.49132105991789393
107,17.0,0.0144617287442088,0.2908026856503965,0.4907583893599566
109,16.76305461424021,0.0138367656618356,0.28816721899768116,0.4898491328707584
111,16.76305461424021,0.013330403715372,0.2888867968326838,0.5116762887806344
113,17.46424919657298,0.0135825909674167,0.2860210145403658,0.5115203983910331
115,17.72004514666935,0.0138357738032937,0.2855744314569922,0.505633339125569
117,18.027756377319943,0.0140041084960103,0.2850995487487817,0.49906443688529006
119,17.46424919657298,0.0136474911123514,0.2894076196343891,0.5066074540355764
121,17.46424919657298,0.0130689740180969,0.28735071959324193,0.4996275134331287
123,17.46424919657298,0.0129881827160716,0.28529980914879277,0.4976539176676805
125,16.76305461424021,0.0135799190029501,0.2803370755613772,0.4890000387228951
127,17.46424919657298,0.0143528170883655,0.2767415211483253,0.47848935229258227
129,17.4928556845359,0.0144076701253652,0.2787584469684775,0.4933813033470751
131,17.4928556845359,0.0143207367509603,0.2803158015608197,0.50093405509672
133,17.46424919657298,0.0146883428096771,0.2844722065546081,0.5175684550509828
135,17.88854381999832,0.0145556144416332,0.28422444675905556,0.4943918847355795
137,17.88854381999832,0.0143283996731042,0.28752201602490635,0.4959905364210696
139,17.46424919657298,0.0135664641857147,0.29000545953751616,0.5024830029831471
141,18.384776310850235,0.0136777469888329,0.29811946852219345,0.5224446258036378
143,18.973665961010276,0.0138041842728853,0.2941127755426046,0.43970254786105445
145,18.867962264113206,0.0137073583900928,0.2915764194052942,0.49351065891769247
147,18.973665961010276,0.0131441568955779,0.290021500495334,0.47675514787845474
149,19.313207915827967,0.0135943247005343,0.2898444929883134,0.4279657860925882
151,18.68154169226941,0.0143380323424935,0.2920889091035242,0.42444255458255464
153,17.46424919657298,0.0141807757318019,0.291303221970112,0.42405805092446164
155,17.46424919657298,0.014113719575107,0.29089626335388297,0.4205627667348818
157,18.24828759089466,0.014156493358314,0.28625299988492753,0.4075872831313
159,18.35755975068582,0.013891820795834,0.28964464282992364,0.42099707437793854
161,18.68154169226941,0.0133899571374058,0.2880908634394115,0.450487010414055
163,18.439088914585778,0.0130014512687921,0.28875074106306436,0.46330827172214806
165,18.68154169226941,0.0129272080957889,0.28722476320888884,0.4453886452947609
167,17.88854381999832,0.0131814954802393,0.28925338214485086,0.4657747417921293
169,17.88854381999832,0.0147381713613867,0.29217063130104987,0.4081870357224061
171,17.88854381999832,0.0173395704478025,0.2947373725964024,0.4109029613739749
173,18.35755975068582,0.0125095518305897,0.29552178287824127,0.47176815737885036
175,18.24828759089466,0.0125896036624908,0.29552910120372866,0.46858306897589624
177,18.24828759089466,0.0127582000568509,0.29601404481208426,0.4644829741593537
179,18.027756377319943,0.0123234260827302,0.29998081976659546,0.4641261271684937
181,18.24828759089466,0.0120062055066227,0.3008235416665881,0.4671042815742687
183,14.422205101855956,0.0117694325745105,0.30157819413474324,0.4610421006612821
185,14.422205101855956,0.0116237923502922,0.30131399355301847,0.47133202388452766
187,18.24828759089466,0.0117605021223425,0.3000260334044138,0.4727157233373414
189,18.24828759089466,0.0119910351932048,0.3023248186992696,0.4771877922648526
191,17.88854381999832,0.01247204747051,0.3049825177351337,0.47288508357820846
193,17.0,0.0125568164512515,0.3067778969922421,0.47321796754062817
195,15.652475842498529,0.0125591037794947,0.30516965543993085,0.4677430694931429
197,15.0,0.0128404796123504,0.3058581082851192,0.4753190291387331
199,13.45362404707371,0.0128114707767963,0.3074322737845505,0.48248442949242104
201,14.212670403551895,0.0126587972044944,0.3131139600596824,0.4830961628674118
203,14.212670403551895,0.0127401901409029,0.3112922919616114,0.46739897118373136
205,18.973665961010276,0.0130254533141851,0.3198916362797884,0.46410190335191714
207,18.973665961010276,0.0126168299466371,0.3206407367665019,0.4642822770634446
209,19.235384061671343,0.0127734458073973,0.32783983787126464,0.4617848411147719
211,14.142135623730953,0.0124179236590862,0.3319257771416453,0.4732513937994284
213,12.727922061357855,0.0124562000855803,0.34368581231125694,0.48735569027002
215,12.806248474865695,0.0129415644332766,0.35124469995488483,0.4813864198392279
217,12.727922061357855,0.0132956467568874,0.356546588307854,0.4866232056548303
219,12.806248474865695,0.0130591597408056,0.3622053829310308,0.46830316281944284
221,12.806248474865695,0.0127911707386374,0.3647255728991097,0.4604727347681801
223,12.529964086141668,0.0126302596181631,0.3674913374327184,0.46163879035241845
225,12.529964086141668,0.0125700449571013,0.36899967938831346,0.45703304946184636
227,12.206555615733702,0.0127793932333588,0.375924100690882,0.45861119268062533
229,12.206555615733702,0.0128241861239075,0.3796195449434687,0.46707027592547723
231,16.1245154965971,0.0128432242199778,0.38942365346186436,0.46536134641115096
233,16.55294535724685,0.0124641051515936,0.39898654224009256,0.4657666319086203
235,17.08800749063506,0.0121807809919118,0.4102791165773469,0.4691642225802109
237,11.6619037896906,0.0123577257618308,0.4095505458988981,0.3373467988432972
239,11.31370849898476,0.0120618343353271,0.4187989552895423,0.4633875183780212
241,11.31370849898476,0.0125053729861974,0.41923431576423864,0.463765834741127
243,11.6619037896906,0.0127892848104238,0.4252681539762628,0.42480064438326115
245,17.0,0.0132026197388768,0.4355714462507235,0.4538864217313278
247,12.727922061357855,0.0131117841228842,0.4526673873740401,0.4580497280012938
249,12.041594578792296,0.0125270457938313,0.4598086742539793,0.4544361763216692
251,12.041594578792296,0.0120288273319602,0.47374918683468864,0.4741178717575294
253,11.40175425099138,0.0126423295587301,0.4853421218772642,0.48147487763780256
255,12.206555615733702,0.0126761719584465,0.4902391717022663,0.4820736425454999
257,17.88854381999832,0.0128057925030589,0.49320748104274387,0.4821847063724276
259,17.46424919657298,0.0132304253056645,0.5005610151218886,0.3325077111520517
261,17.88854381999832,0.0133074792101979,0.5088076528683839,0.33076741421181965
263,12.041594578792296,0.013352888636291,0.5153073851442298,0.33953089171619627
265,11.31370849898476,0.0130174495279788,0.5249509013562704,0.3372350162175599
267,11.31370849898476,0.0127177266404032,0.5293714780514788,0.33191225700196303
269,11.31370849898476,0.0123324040323495,0.5413623372275631,0.33843388777573197
271,11.6619037896906,0.0125457886606454,0.5500831107863775,0.3421579929127613
273,11.40175425099138,0.0123796435073018,0.5562301177300507,0.4992948148430085
275,12.041594578792296,0.0118676768615841,0.562295928438622,0.4749498708152155
277,12.727922061357855,0.0122598139569163,0.5618921315968712,0.47232496854980144
279,12.041594578792296,0.0118411742150783,0.5690270623843361,0.46385271544683815
281,12.206555615733702,0.0127729000523686,0.5727087306639882,0.4608177924724015
283,12.727922061357855,0.0128613766282796,0.5696613999933013,0.44747839513536625
285,12.206555615733702,0.0128367571160197,0.5720777980213301,0.45409559848372866
287,11.40175425099138,0.013285138644278,0.5656468325124309,0.4469971815566739
289,10.816653826391969,0.0124446777626872,0.5783064748503126,0.4530416665666562
291,10.63014581273465,0.0125046456232666,0.5864196523632867,0.45820479729569574
293,10.63014581273465,0.0125818252563476,0.5966631239278365,0.4648125235682254
295,11.31370849898476,0.0123242987319827,0.6023327423910696,0.4793723004625535
297,10.63014581273465,0.0118909934535622,0.6003388097732436,0.489622689694708
299,10.63014581273465,0.01196114346385,0.6084586914436673,0.5017195757088889
301,10.63014581273465,0.0114695094525814,0.6160709026548713,0.4964558323252123
303,9.899494936611664,0.0111810555681586,0.618772047308719,0.49220619782437147
305,9.899494936611664,0.0111769400537014,0.6209464176955756,0.4939649918181704
307,9.899494936611664,0.0110481260344386,0.6261367867436985,0.48181512453794934
309,9.899494936611664,0.0115225873887538,0.622672714990141,0.4808357801530664
311,9.899494936611664,0.011367866769433,0.6307382902255025,0.4870862014747393
313,9.899494936611664,0.0111430771648883,0.6221573842017545,0.4965321057995808
315,9.899494936611664,0.0113391494378447,0.6271534253783599,0.4953866001605732
317,9.899494936611664,0.0114893075078725,0.6326624357407081,0.48106294396367244
319,9.899494936611664,0.0115755489096045,0.6471113015985341,0.48505539540913617
321,10.63014581273465,0.0116924345493316,0.6466602305815371,0.4954090152480141
323,10.63014581273465,0.0107287811115384,0.6455413601120356,0.5154776605864735
325,10.63014581273465,0.0111011862754821,0.6503527430738305,0.4966706499075988
327,10.63014581273465,0.010469083674252,0.6471813581012512,0.5001167689786806
329,10.63014581273465,0.0112544130533933,0.6536602953061719,0.498443927647052
331,9.899494936611664,0.0111844455823302,0.6510272272173736,0.4884497520001544
333,10.63014581273465,0.0109470784664154,0.6535103964051189,0.4862996870566254
335,9.899494936611664,0.0112135587260127,0.6580718297955364,0.48150983792780616
337,10.63014581273465,0.0120965102687478,0.6689850218929856,0.48136200770651943
339,10.63014581273465,0.0123977391049265,0.6663904770627763,0.49135519739604966
341,9.899494936611664,0.0124172987416386,0.6592218982333675,0.47124604434164985
343,9.899494936611664,0.0118831042200326,0.6542337177422746,0.46825924003301334
345,8.602325267042627,0.0115570127964019,0.6472786009605241,0.47332900125081107
347,8.06225774829855,0.0116724940016865,0.6487463870588017,0.47310969936806585
349,8.48528137423857,0.011580953374505,0.6531317431376398,0.472778549464641
351,8.48528137423857,0.0114363310858607,0.6580411760740901,0.4800877583561737
353,8.602325267042627,0.0117555800825357,0.6638436150156837,0.4943898234794101
355,9.219544457292889,0.011704284697771,0.6605883127634384,0.4964251956807075
357,9.219544457292889,0.0116209220141172,0.6630431362239217,0.5067517757851225
359,8.94427190999916,0.0117974625900387,0.6578402783492223,0.5157985673760632
361,8.94427190999916,0.0123048163950443,0.6590534827212052,0.5164291295206265
363,9.219544457292889,0.0123018315061926,0.6620702839017136,0.5193743848247636
365,8.94427190999916,0.0121604707092046,0.6642991686838187,0.5104912733184294
367,8.602325267042627,0.0115967905148863,0.6759643903136237,0.5219699544585703
369,9.219544457292889,0.0119516542181372,0.6766731555925386,0.34364740581134107
371,9.219544457292889,0.0118306744843721,0.6806343444470149,0.33728055068425367
373,9.899494936611664,0.0120672965422272,0.6812059808224556,0.5060129615259539
375,9.899494936611664,0.0111515745520591,0.6779918456179306,0.3330756451299073
377,9.899494936611664,0.0110359201207757,0.6795575666806681,0.33675107830872786
379,9.219544457292889,0.0114649720489978,0.687830010020824,0.3272318305858711
381,8.602325267042627,0.0115247592329978,0.6880408614285038,0.3336707871250274
383,9.219544457292889,0.0117887398228049,0.6813940861696122,0.33269114498756486
385,9.219544457292889,0.0111590409651398,0.6800693871135911,0.4982120033771575
387,9.219544457292889,0.0116676818579435,0.6711237775842117,0.47930599865667173
389,9.219544457292889,0.0116914054378867,0.6705040413694116,0.4827414469242267
391,9.899494936611664,0.0119370874017477,0.6724932959235249,0.4821069852525793
393,9.899494936611664,0.0123713482171297,0.6602228316375264,0.4726583076243673
395,9.899494936611664,0.0122897066175937,0.6625434186868566,0.4742812130251774
397,9.899494936611664,0.0124253332614898,0.6768824537915735,0.47291572288408573
399,9.899494936611664,0.0123816048726439,0.6846230243793364,0.4760549380467767
401,9.219544457292889,0.0123239047825336,0.6886074702016258,0.47014704686312825
403,9.219544457292889,0.0117649780586361,0.6815034539461761,0.4736577117277995
405,9.899494936611664,0.0121564706787467,0.6917223465349279,0.48425278129397503
407,9.899494936611664,0.0120906569063663,0.6881689724779395,0.49259814971200583
409,9.899494936611664,0.0122604323551058,0.7025731669698749,0.5034705427451655
411,9.899494936611664,0.0116901835426688,0.7076417535259542,0.5178259884045694
413,10.63014581273465,0.0121986689046025,0.7070487673180555,0.5314239749084826
415,9.899494936611664,0.012528614141047,0.6893296024015144,0.5140562737005399
417,9.219544457292889,0.0123245744034647,0.6884136667791924,0.5093388477397285
419,8.602325267042627,0.012257563881576,0.6826984185072403,0.5217208384735081
421,8.48528137423857,0.011765076778829,0.6889163762364592,0.5169839680808676
423,9.219544457292889,0.0118670370429754,0.689193672351973,0.5092652186828053
425,8.48528137423857,0.0120227690786123,0.6900013894884053,0.5064948502733589
427,9.219544457292889,0.0123085724189877,0.6973149214342402,0.5063381227293051
429,9.219544457292889,0.0113014411181211,0.6999847404331899,0.5149485753570582
431,9.219544457292889,0.0123902549967169,0.7101880782553772,0.5282877939057049
433,9.219544457292889,0.0115628382191061,0.7046533185085382,0.5082659328758256
435,9.219544457292889,0.0115688880905509,0.7105412379763751,0.49827831735946276
437,8.48528137423857,0.0106405392289161,0.6980232505366132,0.5038002317787597
439,8.48528137423857,0.0112052699550986,0.700130796479709,0.4932307775964481
441,8.48528137423857,0.011653134599328,0.6982947704512822,0.4890425735370142
443,8.48528137423857,0.0110804960131645,0.6988632785235034,0.48523666230513796
445,8.48528137423857,0.0120555944740772,0.7041531789219241,0.4991665116350137
447,9.219544457292889,0.0119607197120785,0.7115347664792274,0.5128465327668051
449,9.219544457292889,0.0116256717592477,0.7174174667158144,0.525296307199754
451,9.219544457292889,0.0109077570959925,0.7188015068713355,0.5330551026126834
453,9.899494936611664,0.0114208748564124,0.7231877055457528,0.532691478248892
455,9.899494936611664,0.0113433729857206,0.7287181694996195,0.5120069139301366
457,9.899494936611664,0.0118688819929957,0.7216367336785747,0.5151633670838949
459,9.899494936611664,0.0121664321050047,0.7074520971947689,0.49836848314274146
461,9.219544457292889,0.0124310348182916,0.7059832497846689,0.46642336808117085
463,9.219544457292889,0.0119999013841152,0.7014287630340488,0.48086250295617994
465,8.48528137423857,0.0114775346592068,0.7046052890619323,0.46827715078272225
467,8.48528137423857,0.0115313986316323,0.7165087847745903,0.4661848672708629
469,8.48528137423857,0.0111232968047261,0.7243928837969517,0.4598104017994189
471,8.48528137423857,0.0113565446808934,0.728548046925408,0.467212751827766
473,8.48528137423857,0.0114086829125881,0.7159365068305619,0.4742951935920809
475,8.48528137423857,0.0116884326562285,0.7133773852324439,0.48973950749094286
477,8.48528137423857,0.0118369720876216,0.7126305391654779,0.4980533164617656
479,8.48528137423857,0.0122197279706597,0.7075353213808279,0.49647053555157544
481,8.48528137423857,0.0124530028551816,0.7000012349740113,0.49203246915197424
483,8.602325267042627,0.0126147316768765,0.6942796580244186,0.5046013101300673
485,9.219544457292889,0.0131460474804043,0.6918085841383695,0.5143332280341697
487,9.219544457292889,0.012514024041593,0.7023241128018376,0.38039227373437173
489,8.48528137423857,0.0125746633857488,0.7084441752725613,0.5103831528907445
491,8.48528137423857,0.0125060379505157,0.7060195744158677,0.5114535763560225
493,9.219544457292889,0.012724332511425,0.7034597879581281,0.48491521112488295
495,9.219544457292889,0.0125606013461947,0.7158865953635754,0.4662176425315067
497,9.219544457292889,0.0123737324029207,0.7146959267712687,0.4750698455998449
499,9.219544457292889,0.0123981200158596,0.7171379387761797,0.48745449997475543
501,9.899494936611664,0.0121341617777943,0.7187481810602518,0.4824147368713685
503,10.63014581273465,0.0121443569660186,0.7127937256423981,0.489173708912238
505,10.63014581273465,0.0120863951742649,0.7094970563725191,0.48748166306030744
507,10.63014581273465,0.0118087455630302,0.7126676897478874,0.48505500255072853
509,9.899494936611664,0.0119503224268555,0.712630647625621,0.4812208612928566
511,10.63014581273465,0.0118735637515783,0.7125171044990809,0.4814484897443225
513,9.899494936611664,0.0121510913595557,0.6976341989411194,0.4785903576373219
515,10.63014581273465,0.0119069786742329,0.6973027426339118,0.47416122546541956
517,10.63014581273465,0.0119675612077116,0.6900674065372716,0.4929765416815423
519,10.63014581273465,0.0121391061693429,0.7014509447890066,0.5003214280741012
521,10.63014581273465,0.0116366222500801,0.7045803523357043,0.495710177961851
523,9.899494936611664,0.0111489007249474,0.7108392510201162,0.5037419464121142
525,9.899494936611664,0.0117783490568399,0.7149573076710513,0.5129815253658473
527,9.219544457292889,0.0125512005761265,0.7122511496635089,0.5168926274293767
529,9.219544457292889,0.0122638205066323,0.7118080586278586,0.47820958148846754
531,9.219544457292889,0.0122050205245614,0.7129751013072498,0.4704890017924328
533,9.219544457292889,0.0120402760803699,0.7188537237287259,0.46852210539147626
535,9.899494936611664,0.0120197124779224,0.7122999589399823,0.45286494772979474
537,9.433981132056603,0.0117266466841101,0.7073452310150827,0.4513655533974016
539,9.899494936611664,0.0116005400195717,0.721661447574734,0.4435329683060347
541,9.899494936611664,0.0115712033584713,0.7256533712125104,0.456008836246552
543,10.63014581273465,0.0117904087528586,0.7142702343989907,0.44673856810752904
545,10.63014581273465,0.0121568227186799,0.7039194386358457,0.4726040654180762
547,10.63014581273465,0.0123889539390802,0.699689636064482,0.4592899698891754
549,10.63014581273465,0.0126176765188574,0.697150362157303,0.4546584757031833
551,10.63014581273465,0.0125997308641672,0.69398136528754,0.4587219002363889
553,10.63014581273465,0.0125858709216117,0.6828093617054719,0.46212151515288813
555,10.63014581273465,0.0124305300414562,0.6854469082734922,0.462019709845629
557,10.63014581273465,0.0124573111534118,0.6930746234053149,0.4686929220400404
559,9.899494936611664,0.0124527383595705,0.7002518242723395,0.47006895813789207
561,9.899494936611664,0.0124319028109312,0.6995769038892539,0.47600259565765285
563,9.899494936611664,0.0118936821818351,0.6978293869062935,0.46190782044175865
565,9.899494936611664,0.0119932731613516,0.7013853063617981,0.4645345317104436
567,10.63014581273465,0.011999069713056,0.7037486754323212,0.4756526823862341
569,10.63014581273465,0.0126432785764336,0.7046458295433315,0.32704397910877464
571,10.63014581273465,0.012297773733735,0.7139775959230289,0.32439563943044314
573,10.63014581273465,0.0125612365081906,0.7135126471644356,0.3153629191624997
575,10.63014581273465,0.0125377513468265,0.6976561092333639,0.4281397571171638
577,10.63014581273465,0.0127094201743602,0.6904032751995457,0.42804664569706175
579,10.63014581273465,0.0123400231823325,0.7021368582041265,0.4366077847395741
581,9.899494936611664,0.0122057273983955,0.7138405249783637,0.4738244758208451
583,9.899494936611664,0.0118316002190113,0.7094528195331615,0.48161516136627597
585,9.899494936611664,0.0119324028491973,0.7121432515200116,0.48417839573003024
587,9.899494936611664,0.0121036376804113,0.7223474071581814,0.500614416858093
589,10.63014581273465,0.011814285069704,0.7238177772003879,0.46781744677660414
591,9.899494936611664,0.0124490866437554,0.7199085078212945,0.4644853307013431
593,9.899494936611664,0.0128916148096323,0.7155995928227092,0.44736604241370415
595,9.433981132056603,0.0129111623391509,0.707614088780039,0.45753202556494704
597,9.219544457292889,0.0128721222281456,0.7059949075280708,0.4546218710093236
599,8.48528137423857,0.0124879768118262,0.7133214912176851,0.450345882842095
