instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local,distance_annotation
211,8.54400374531753,0.00575632462278,0.0321515261769499,0.0501978639314326,9
212,8.602325267042627,0.0054296688176691,0.0325158199307454,0.050773893916091,10
213,8.54400374531753,0.0054860794916749,0.0328524744331154,0.0497920034901917,9
214,8.48528137423857,0.0056653572246432,0.033903128478235,0.0536852170389343,8
215,8.602325267042627,0.0058542741462588,0.0331644814142912,0.0487236300017283,7
216,8.94427190999916,0.0061075333505868,0.0328841789322783,0.0486877696890391,6
217,9.219544457292889,0.0062540280632674,0.0327924822846689,0.0496668702118897,5
218,8.94427190999916,0.0060526202432811,0.0330628384440391,0.049630601153134,4
219,9.433981132056603,0.0062533211894333,0.0330295205796225,0.0518224624666619,3
220,9.219544457292889,0.0061082504689693,0.0334056954954631,0.0507292361969848,2
221,9.433981132056603,0.0061459159478545,0.0338453862139493,0.0529777386288382,1
222,9.219544457292889,0.006242879666388,0.0330858931353077,0.050017741581745,0
223,9.433981132056603,0.0059993029572069,0.0335912683028838,0.0520203219357252,1
224,9.219544457292889,0.0059689218178391,0.0335215432478522,0.0522911854343417,2
225,9.219544457292889,0.0060763740912079,0.033869756415954,0.0516947747761657,3
226,8.94427190999916,0.0059929196722805,0.034366584472872,0.0519295936013301,4
227,9.433981132056603,0.0061208331026136,0.0340883087886769,0.0515843173798799,5
228,9.433981132056603,0.0064200866036117,0.0339693518310766,0.05443510278099,6
229,9.848857801796104,0.0061437059193849,0.0331608269282649,0.0474790465344763,5
230,9.899494936611664,0.0060458988882601,0.0328668037523423,0.0441222446859251,4
231,10.63014581273465,0.0061542759649455,0.0328081834163711,0.0445330133219939,3
232,11.180339887498947,0.0058700833469629,0.0320764883390871,0.0405764473605014,2
233,10.770329614269007,0.0054367925040423,0.0322237232183828,0.0427754404779447,1
234,10.63014581273465,0.0055609438568353,0.0324305576327383,0.0432024846704132,0
235,10.63014581273465,0.0056405151262879,0.0329502443487675,0.0475641249115075,1
236,10.295630140987,0.0058876620605587,0.0336585691000251,0.0504058183505288,2
237,10.0,0.005808513611555,0.0347693271545004,0.052061167180245,3
238,9.899494936611664,0.0059210313484072,0.0362108378115009,0.0560057134073595,4
239,9.899494936611664,0.0060920561663806,0.0366665589609101,0.051645065140902,5
240,9.848857801796104,0.005997521802783,0.0374778836932968,0.0526545935724606,6
241,9.899494936611664,0.0057243560440838,0.0384247817291371,0.0548369987895183,6
242,9.899494936611664,0.0058280169032514,0.0381600321540053,0.0530529291016652,5
243,9.899494936611664,0.005930995568633,0.0392182821412294,0.0559074565898439,4
244,9.899494936611664,0.0058990190736949,0.039387269467904,0.0559207036527457,3
245,9.899494936611664,0.0062103201635181,0.0392446000719827,0.0551875263645757,2
246,9.899494936611664,0.0061008632183074,0.0401181943938553,0.0605725792671392,1
247,9.899494936611664,0.0061334334313869,0.0399600782676114,0.0562235659009777,0
248,10.63014581273465,0.0062886280938982,0.0398467116090429,0.0622954579952702,1
249,10.63014581273465,0.00625950563699,0.0401398258611691,0.0645272643480245,2
250,10.770329614269007,0.0061655128374695,0.0401948833653071,0.0651663551117316,3
251,11.180339887498947,0.006065753288567,0.0396238438823601,0.0666173993782279,4
252,10.770329614269007,0.0063815284520387,0.0391304727268016,0.0624602465762823,5
253,11.180339887498947,0.0066687883809208,0.0387055560747927,0.0619079977704831,4
254,11.180339887498947,0.0067810569889843,0.0382094332210591,0.0592307229321442,3
255,11.180339887498947,0.0064683891832828,0.0374002455580698,0.0538802784570694,2
256,11.180339887498947,0.0063524954020977,0.0369630967724027,0.0538088335531271,1
257,11.180339887498947,0.0063244309276342,0.036444989593481,0.0554936258456879,0
258,11.6619037896906,0.0063529466278851,0.0361958513779265,0.0538820314184144,1
259,11.6619037896906,0.006254353094846,0.0363736469084463,0.0583952945237548,2
260,11.40175425099138,0.0058677876368165,0.036836995451402,0.0568855586348512,3
261,11.6619037896906,0.0059073572047054,0.036677614047061,0.056060692179327,4
262,11.6619037896906,0.0058769052848219,0.037121010659573,0.0537497717497121,5
263,11.180339887498947,0.0059409826062619,0.0375531672339622,0.0543194141858677,6
264,11.180339887498947,0.0059042619541287,0.0379262433190543,0.0552078744198497,7
265,11.180339887498947,0.0058436244726181,0.0378475946106925,0.054787911149948,8
266,11.31370849898476,0.0056985761038959,0.0385206321736563,0.053010728467331,9
267,10.816653826391969,0.0057432763278484,0.0384329571826236,0.0515439244962526,10
268,10.295630140987,0.0060983654111623,0.0383059845515374,0.051115475803394,11
269,10.63014581273465,0.006052772514522,0.0381219599622157,0.0527811795917844,12
270,10.63014581273465,0.0060714711435139,0.0382323831353208,0.0539890543599209,12
271,10.770329614269007,0.0060486877337098,0.0384046689452189,0.0549577244645305,11
272,10.770329614269007,0.0060301031917333,0.0381426960863006,0.0555126728716433,10
273,10.770329614269007,0.0058300928212702,0.0382986005535414,0.0591072142747951,9
274,11.31370849898476,0.0060351206921041,0.0376714285452389,0.0585664805902575,8
275,11.31370849898476,0.0061847488395869,0.0369274597522878,0.0579395766703466,7
276,10.63014581273465,0.0057828575372695,0.0359551399843582,0.0549062411848578,6
277,10.63014581273465,0.0059063364751636,0.0354949195297316,0.0581370544216746,5
278,10.295630140987,0.0059374906122684,0.0348079091171839,0.0557155616359173,4
279,10.295630140987,0.005712766200304,0.0343891490515148,0.0550160161632111,3
280,10.295630140987,0.0057273614220321,0.0345355240872849,0.0558022043108296,2
281,10.0,0.0057848114520311,0.0347507119384192,0.0579793367211323,1
282,9.433981132056603,0.0062015489675104,0.03330550529204,0.0495470890335446,0
283,9.433981132056603,0.0066123809665441,0.0323471014971413,0.048101591879463,1
284,9.433981132056603,0.0068685887381434,0.0319915798368863,0.0445541966090191,2
285,9.433981132056603,0.0071424841880798,0.0323126286484134,0.0464545989807117,3
286,9.433981132056603,0.0070704696699976,0.0333334125143651,0.0486790085954529,4
287,9.219544457292889,0.0067071211524307,0.0345986394174702,0.0469814745168775,5
288,9.848857801796104,0.006335858721286,0.0349914032953443,0.047961970154553,6
289,10.0,0.0060752872377634,0.0352258372696147,0.0478455868151608,7
290,10.816653826391969,0.0061650932766497,0.0357921762729901,0.0496534256875097,8
291,11.180339887498947,0.0068147503770887,0.0347878434580084,0.0470996415188564,9
292,11.180339887498947,0.0066518927924335,0.0343893641793631,0.0511908090082702,10
293,10.770329614269007,0.0065460177138447,0.0343950039660183,0.0507143283292919,11
294,10.63014581273465,0.0065342830494046,0.0345417918615875,0.0522964702652386,12
295,10.0,0.006447501014918,0.0347241454131354,0.0504601999075944,13
296,9.219544457292889,0.0064260275103151,0.0355830939043192,0.0530947640766075,14
297,9.219544457292889,0.0060487543232738,0.0359439198041977,0.0560928734096181,15
298,9.219544457292889,0.0060287378728389,0.0356411445405624,0.0543461753356528,16
299,9.433981132056603,0.0059041664935648,0.0363911202040909,0.055856646016647,17
300,9.433981132056603,0.0060652755200862,0.036487166094964,0.0494199840021548,18
