instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local,distance_annotation
240,8.48528137423857,0.0058143315836787,0.4036610893001297,0.242835932739747,14
242,8.48528137423857,0.0058396700769662,0.4007432751186709,0.2420876975955217,16
244,9.219544457292889,0.0057682059705257,0.4004342977858707,0.2368687824892356,18
246,8.602325267042627,0.0057257739827036,0.3991147674302246,0.2368428052870873,20
248,8.602325267042627,0.0056777475401759,0.3947023696384585,0.2370892374448029,22
250,8.48528137423857,0.0061699235811829,0.3948921511279015,0.2426855816495944,24
252,8.48528137423857,0.0061572371050715,0.4031029913811199,0.243662544505522,22
254,8.48528137423857,0.0062141669914126,0.4101545033740027,0.2434963227347165,20
256,8.48528137423857,0.0060384352691471,0.4109328274273623,0.2437194829730671,18
258,8.48528137423857,0.0056352978572249,0.4159941476487001,0.2457101910271063,16
260,8.48528137423857,0.0057416618801653,0.4085706832646266,0.2354439466185311,14
262,7.810249675906654,0.005786407738924,0.399759016657718,0.231237924523178,12
264,6.4031242374328485,0.0059122997336089,0.3892629689876841,0.227555358204693,10
266,6.4031242374328485,0.006016235332936,0.3871362102687652,0.3555480701199836,8
268,7.0710678118654755,0.0060864184051752,0.374764599191052,0.1930607266146281,6
270,7.0710678118654755,0.0058416258543729,0.372680480616833,0.2400906216122147,4
272,7.0710678118654755,0.0055942530743777,0.3591981328549526,0.2367994852143178,2
274,7.0710678118654755,0.0055613731965422,0.3589251615904776,0.2377102949191896,0
276,6.4031242374328485,0.0058271014131605,0.3594709185793162,0.2396587114344437,2
278,7.0710678118654755,0.0060179056599736,0.3545971552566573,0.2372844624768386,4
280,7.211102550927978,0.0064402162097394,0.3577267653156399,0.2373567954143352,6
282,7.211102550927978,0.0064426171593368,0.3527911946690625,0.2409678472839124,8
284,7.810249675906654,0.0064161159098148,0.3445204591364137,0.2395407431948089,6
286,7.0710678118654755,0.006701220292598,0.3398936882726904,0.2357864823524319,4
288,7.810249675906654,0.006611717864871,0.3358244594562559,0.2385009517172858,2
290,7.0710678118654755,0.0066158310510218,0.3322183190252377,0.2367959887230948,0
292,7.810249675906654,0.0063615753315389,0.3332835069988228,0.2387244574560541,2
294,7.0710678118654755,0.0062887370586395,0.3367157435790318,0.1917389305139062,4
296,7.0710678118654755,0.0064120851457118,0.3308162270941285,0.1881260042111393,6
298,7.0710678118654755,0.0068728821352124,0.3246055750618892,0.2395970346475378,6
300,7.0710678118654755,0.0068302787840366,0.3232660465240753,0.2364300723723584,4
302,7.0710678118654755,0.0063391900621354,0.3215031237553759,0.2341552593892124,2
304,7.0710678118654755,0.0064665651880204,0.3242643672244537,0.2331051558281219,0
306,7.810249675906654,0.0064740092493593,0.3289120539303788,0.2358709874683814,2
308,7.810249675906654,0.0063446722924709,0.3304737895704746,0.2390417871872817,4
310,7.0710678118654755,0.0064908801577985,0.3299523339163635,0.2416696149369066,6
312,7.0710678118654755,0.007374791894108,0.3294252927374266,0.2391655589041498,8
314,7.0710678118654755,0.0076468121260404,0.3303170632347466,0.2344340027868031,6
316,6.4031242374328485,0.0069735385477542,0.3268356291413635,0.2432999044054014,4
318,7.0710678118654755,0.0067950766533613,0.3237835914874911,0.2469981334628913,2
320,7.810249675906654,0.0067652002908289,0.3254287467488946,0.2463585177096707,0
322,7.810249675906654,0.0067653763107955,0.3245529792308359,0.1622349963022098,2
324,7.810249675906654,0.007105017080903,0.3273952316335998,0.1606247408564595,4
326,7.810249675906654,0.0070370472967624,0.3248494060856888,0.2331039649108487,6
328,7.810249675906654,0.007224197499454,0.3276030799278501,0.2328857708914982,8
330,7.810249675906654,0.0072949319146573,0.3255085788242297,0.2327241132827751,10
332,7.810249675906654,0.0072882729582488,0.3203875326287563,0.2370075518541176,8
334,7.810249675906654,0.0072155748493969,0.3232357289349278,0.2349152182077245,6
336,7.810249675906654,0.0072580371052026,0.325717764531881,0.2315815988043716,4
338,7.810249675906654,0.0076291896402835,0.3280898067907523,0.235843317115406,2
340,7.810249675906654,0.0073891757056117,0.3306784504624906,0.2372139295306078,0
342,7.810249675906654,0.0073634474538266,0.33221239204737,0.242127409504685,2
344,7.810249675906654,0.0073102558963,0.3275614125474154,0.2349099736511641,4
346,7.810249675906654,0.0075685204938054,0.3189255773861382,0.2354681046370304,6
348,7.810249675906654,0.0075355973094701,0.3192923325707801,0.2651221984950203,8
350,7.810249675906654,0.0078408969566226,0.3190609160875042,0.2695586676934489,8
352,8.06225774829855,0.0081995595246553,0.3208050434997334,0.2771608284252518,6
354,7.810249675906654,0.0086099728941917,0.3207142997071264,0.1629359926660306,4
356,8.48528137423857,0.0091612879186868,0.3205460079007842,0.2514759763173695,2
358,7.810249675906654,0.0091999303549528,0.3177100316588734,0.2689693016284043,0
360,7.810249675906654,0.0102384202182292,0.3159315334540222,0.274134361832074,2
362,7.810249675906654,0.0104522416368126,0.3167194898882114,0.277267636316343,4
364,8.48528137423857,0.0097466418519616,0.3174842320612623,0.2781722407352941,6
366,8.48528137423857,0.0096989059820771,0.3072035364207071,0.2683785028593146,6
368,9.219544457292889,0.0102171739563345,0.2997188892991213,0.246351071589522,4
370,11.31370849898476,0.0104892132803797,0.303139817151781,0.2479473403193787,2
372,11.31370849898476,0.0110224895179271,0.3059990212535364,0.2414079316112105,0
374,10.63014581273465,0.0107939122244715,0.3061093676865384,0.2440921555863113,2
376,9.899494936611664,0.0106240753084421,0.3050421005048822,0.2456943338857531,4
378,9.899494936611664,0.0105927251279354,0.3064881703173689,0.2529363175500496,6
380,9.219544457292889,0.011100199073553,0.3079500203682561,0.2618979752135812,8
382,9.219544457292889,0.0113114584237337,0.3083265302976137,0.2819844273460335,10
384,9.219544457292889,0.01008992921561,0.3049070652523806,0.2655134794278216,12
386,9.433981132056603,0.0101579083129763,0.3055265257866805,0.2559739539085089,14
388,9.433981132056603,0.0105076087638735,0.3054288507174397,0.2482895944042097,16
390,8.48528137423857,0.0101015772670507,0.3067354353611882,0.2628617678598722,18
392,9.899494936611664,0.0097241578623652,0.3047643006138678,0.2704982721266022,20
394,9.899494936611664,0.0095918774604797,0.3047324756654718,0.2697366827601644,22
396,9.219544457292889,0.0095477439463138,0.3058198468188989,0.266643271113316,24
398,8.48528137423857,0.0097420373931527,0.3056406026791537,0.2678652761586749,26
400,8.48528137423857,0.0100939683616161,0.3090578947236929,0.2665408070083073,24
402,8.48528137423857,0.0099747683852911,0.3081121270299295,0.2523740305763136,22
404,8.06225774829855,0.0102715287357568,0.3033817796250802,0.2452834705087513,20
406,7.615773105863909,0.0099262865260243,0.3030732988360329,0.2427320319358462,18
408,7.810249675906654,0.009800168685615,0.3052859445593705,0.2446869792158367,16
410,7.810249675906654,0.0100159160792827,0.3063114587117962,0.2460340855621989,14
412,7.810249675906654,0.0102374413982033,0.3123143871717666,0.246997575901339,12
414,8.48528137423857,0.0103674577549099,0.3108375239202838,0.2431212337647321,10
416,9.219544457292889,0.0104768499732017,0.3099635896566119,0.2436655036263884,8
418,8.48528137423857,0.0102657200768589,0.310022612974284,0.2561041983122,6
420,7.810249675906654,0.0111570265144109,0.3116028215018421,0.2566607097544582,4
422,7.0710678118654755,0.0099342046305537,0.3126776950743707,0.2618454357594317,2
424,7.0710678118654755,0.0100991558283567,0.3142945141710501,0.2724976886458068,0
426,8.48528137423857,0.0101683232933282,0.3168764014855994,0.2728955723564515,2
428,9.899494936611664,0.0108031034469604,0.314453340948689,0.286398730688715,4
430,10.63014581273465,0.0106712747365236,0.3124035515093623,0.2870764055896253,6
432,11.31370849898476,0.01103778462857,0.3154587156663376,0.2764157967229641,8
434,11.31370849898476,0.0115129947662353,0.3138256374456679,0.2667270725165481,10
436,11.31370849898476,0.0109696267172694,0.3133280672012021,0.2681780958298088,12
438,11.31370849898476,0.0106607247143983,0.3145887521807867,0.2539057587538478,10
440,9.899494936611664,0.0104765035212039,0.3146126063313083,0.2633815732666321,8
442,9.219544457292889,0.0106252422556281,0.3173879063763812,0.2607396699785991,6
444,7.810249675906654,0.0108101880177855,0.3250864228077352,0.2595676241296677,4
446,7.0710678118654755,0.0112459957599639,0.325247266252195,0.2583422718129513,2
