instance_number,distance_clav_k1,entropy
2,13.92838827718412,0.01042862143367529
4,13.601470508735444,0.010221601463854313
6,13.92838827718412,0.010643858462572098
8,13.601470508735444,0.010774967260658741
10,14.142135623730951,0.010959459468722343
12,13.601470508735444,0.011396846733987331
14,13.341664064126334,0.011462901718914509
16,13.0,0.011933364905416965
18,12.649110640673518,0.011461598798632622
20,12.36931687685298,0.012111494317650795
22,12.649110640673518,0.012149418704211712
24,12.649110640673518,0.011916926130652428
26,12.36931687685298,0.012370724231004715
28,12.36931687685298,0.011995374225080013
30,12.36931687685298,0.009832373820245266
32,12.649110640673518,0.011020745150744915
34,13.0,0.012692940421402454
36,13.0,0.013470432721078396
38,13.92838827718412,0.013462605886161327
40,13.892443989449804,0.013216047547757626
42,14.142135623730951,0.012407575733959675
44,14.142135623730951,0.012299465015530586
46,13.601470508735444,0.010876269079744816
48,13.601470508735444,0.01049421913921833
50,13.601470508735444,0.009887531399726868
52,14.142135623730951,0.009138137102127075
54,14.142135623730951,0.008865329436957836
56,13.601470508735444,0.009279262274503708
58,13.45362404707371,0.009955191984772682
60,14.142135623730951,0.01043230202049017
62,14.142135623730951,0.01032374519854784
64,14.142135623730951,0.011000918224453926
66,13.45362404707371,0.011119893752038479
68,13.45362404707371,0.010684299282729626
70,13.45362404707371,0.010106180794537067
72,13.45362404707371,0.009397054091095924
74,13.416407864998739,0.009583096951246262
76,12.806248474865697,0.008999866433441639
78,12.727922061357855,0.009945476427674294
80,12.727922061357855,0.009480184875428677
82,12.727922061357855,0.009466555900871754
84,12.727922061357855,0.009671716950833797
86,12.727922061357855,0.009761570952832699
88,12.727922061357855,0.01010380033403635
90,12.727922061357855,0.010257620364427567
92,12.727922061357855,0.01018569152802229
94,12.727922061357855,0.009874406270682812
96,12.041594578792296,0.010058996267616749
98,12.0,0.010087422095239162
100,11.0,0.010069710202515125
102,11.180339887498949,0.010311420075595379
104,11.045361017187261,0.010175127536058426
106,11.0,0.010008394718170166
108,11.0,0.009998354129493237
110,11.0,0.00992188137024641
112,11.0,0.010108678601682186
114,11.0,0.010018531233072281
116,11.0,0.010193253867328167
118,10.0,0.010372510179877281
120,11.0,0.010567689314484596
122,11.0,0.010508551262319088
124,11.0,0.010374990291893482
126,12.727922061357855,0.010398846119642258
128,12.727922061357855,0.010294033214449883
130,12.727922061357855,0.010358309373259544
132,12.727922061357855,0.010885264724493027
134,11.0,0.01112267654389143
136,12.727922061357855,0.010769050568342209
138,13.45362404707371,0.010701460763812065
140,13.45362404707371,0.010532524436712265
142,13.45362404707371,0.010498651303350925
144,13.45362404707371,0.010554316453635693
146,13.45362404707371,0.010457515716552734
148,13.45362404707371,0.010732419788837433
150,13.892443989449804,0.011237340979278088
152,13.45362404707371,0.01180286891758442
154,13.45362404707371,0.012199177406728268
156,13.45362404707371,0.01259814016520977
158,12.727922061357855,0.011411006562411785
160,12.806248474865697,0.01131809689104557
162,12.806248474865697,0.011128679849207401
164,12.806248474865697,0.011322859674692154
166,12.529964086141668,0.010712939314544201
168,12.041594578792296,0.009869054891169071
170,12.041594578792296,0.009405560791492462
172,12.041594578792296,0.008865725249052048
174,12.206555615733702,0.009024170227348804
176,11.661903789690601,0.009149407967925072
178,12.041594578792296,0.009482101537287235
180,12.041594578792296,0.00932988803833723
182,12.206555615733702,0.00947786308825016
184,12.529964086141668,0.00932639092206955
186,12.529964086141668,0.009820478036999702
188,12.727922061357855,0.010074455291032791
190,12.727922061357855,0.009885251522064209
192,12.529964086141668,0.009695562534034252
194,12.206555615733702,0.00918725598603487
196,12.206555615733702,0.009453412145376205
198,12.041594578792296,0.009164735674858093
200,12.041594578792296,0.009412363171577454
202,12.041594578792296,0.009493578225374222
204,12.041594578792296,0.00962875783443451
206,12.041594578792296,0.009699946269392967
208,12.041594578792296,0.009236607700586319
210,12.041594578792296,0.008951648138463497
212,12.041594578792296,0.009624016471207142
214,12.041594578792296,0.009952989406883717
216,12.041594578792296,0.009911363944411278
218,12.206555615733702,0.009860686957836151
220,11.661903789690601,0.010279777459800243
222,12.041594578792296,0.010349541902542114
224,12.041594578792296,0.010365533642470837
226,12.041594578792296,0.01002567633986473
228,11.661903789690601,0.010493028908967972
230,12.041594578792296,0.010682303458452225
232,12.041594578792296,0.011012369766831398
234,12.041594578792296,0.011826175265014172
236,13.038404810405298,0.012542852200567722
238,13.038404810405298,0.012817871756851673
240,13.416407864998739,0.013275973498821259
242,13.45362404707371,0.013521095737814903
244,13.45362404707371,0.014335098676383495
246,13.601470508735444,0.014111434109508991
248,13.601470508735444,0.014021051116287708
250,13.892443989449804,0.014063087292015553
252,13.601470508735444,0.014155342243611813
254,13.601470508735444,0.014203672297298908
256,13.601470508735444,0.013932154513895512
258,13.45362404707371,0.014001470059156418
260,13.601470508735444,0.01391557976603508
262,14.142135623730951,0.013484127819538116
264,14.142135623730951,0.013481441885232925
266,14.212670403551895,0.014129722490906715
268,14.866068747318506,0.013798386789858341
270,14.866068747318506,0.014087784104049206
272,14.866068747318506,0.013584356755018234
274,14.212670403551895,0.013469516299664974
276,14.866068747318506,0.0132558299228549
278,15.0,0.012963268905878067
280,15.556349186104045,0.012843459844589233
282,15.556349186104045,0.012945997528731823
284,15.0,0.013592397794127464
286,14.866068747318506,0.012950803153216839
288,14.866068747318506,0.01343460287898779
290,14.866068747318506,0.012788811698555946
292,14.212670403551895,0.012702171690762043
294,14.7648230602334,0.012764394283294678
296,15.556349186104045,0.01280121598392725
298,16.278820596099706,0.012469075620174408
300,16.401219466856727,0.01263843197375536
302,16.97056274847714,0.013149362988770008
