instance_number,distance_clav_k1,entropy,sharpness_global,sharpness_local,distance_annotation
1,11.180339887498947,0.0078384000808,0.0254329283897288,0.0184240829305181,16
2,11.180339887498947,0.0071693998761475,0.027139139159112,0.0217262559318086,15
3,11.704699910719626,0.0065400125458836,0.0281261877689505,0.0245954120700481,14
4,12.083045973594572,0.0062119006179273,0.0287375296537166,0.0259605066576695,13
5,12.083045973594572,0.0064859515987336,0.0299769075060436,0.0287276963533425,12
6,12.083045973594572,0.0065995142795145,0.030659525657283,0.0293745721369403,11
7,12.083045973594572,0.0065109683200716,0.0311270208485993,0.0314194192114971,10
8,12.529964086141668,0.0063459174707531,0.0316047199306903,0.0324413658332344,9
9,12.083045973594572,0.0061788894236087,0.0321295494915204,0.0315412373545612,8
10,11.6619037896906,0.0060997176915407,0.0323245385749971,0.031675079277672,7
11,11.6619037896906,0.0059453672729432,0.0327476705589453,0.0336414600465919,6
12,11.6619037896906,0.0059226667508482,0.0330781786259552,0.0366037975818872,5
13,11.6619037896906,0.0059180664829909,0.0332353928972309,0.0349539272771239,4
14,11.6619037896906,0.0059791733510792,0.0337933198843479,0.0363447645073119,3
15,11.6619037896906,0.0060354922898113,0.0338502476434222,0.0362589665956291,2
16,11.6619037896906,0.0060381363146007,0.0341293421437765,0.0360571411589653,1
17,11.6619037896906,0.0059867836534976,0.0340831315183377,0.0357745676588783,0
18,11.6619037896906,0.0057607418857514,0.034103597869817,0.0351955612114412,1
19,11.704699910719626,0.0055939257144927,0.0343702475821813,0.0356821020704083,2
20,11.704699910719626,0.0056394529528915,0.0343495311345896,0.0346940733988285,3
21,12.083045973594572,0.0055329585447907,0.03413447941043,0.0342186003464152,4
22,12.083045973594572,0.0058055436238646,0.034310091710178,0.0348556790612013,5
23,11.704699910719626,0.0056944787502288,0.0340906286444263,0.0352802809069108,6
24,12.083045973594572,0.0059000644832849,0.0341154820281631,0.0365799456088259,7
25,12.083045973594572,0.0060428315773606,0.03389854148405,0.0364236778023155,8
26,12.083045973594572,0.0059986733831465,0.0341272526051728,0.0363869564921931,9
27,12.083045973594572,0.0058936895802617,0.0339312586547621,0.0368338634137224,10
28,12.083045973594572,0.0060581816360354,0.0339618299001518,0.036529733577616,11
29,11.704699910719626,0.0061038900166749,0.0339779932917452,0.0372087168061371,12
30,11.6619037896906,0.0059923892840743,0.0340931810633674,0.0365318803068481,13
31,11.180339887498947,0.0061669242568314,0.0337793915756682,0.0349965686999275,14
32,11.6619037896906,0.0059895147569477,0.0340013342029321,0.0353446583957784,15
33,11.6619037896906,0.0060523939318954,0.0339852271892915,0.0359939605534649,16
34,11.6619037896906,0.0058684898540377,0.0341180505536062,0.0379649796883172,17
35,11.6619037896906,0.0060203094035387,0.0343265073417766,0.0358304186580627,18
36,11.40175425099138,0.0057832095772027,0.0342918398609356,0.0381933370729685,19
37,11.180339887498947,0.0058544347994029,0.0344210161310548,0.038323360083853,20
38,11.6619037896906,0.0057804072275757,0.0344856820629853,0.0386622740764234,21
39,11.6619037896906,0.0056977188214659,0.0342138006270293,0.0374351155136614,20
40,11.6619037896906,0.005861947312951,0.0342716809987932,0.0375608259091808,19
41,11.6619037896906,0.0057709710672497,0.0343243280441027,0.0358539347092056,18
42,11.6619037896906,0.0058597777970135,0.0344716205400003,0.0358091511629688,17
43,11.704699910719626,0.0058181667700409,0.0343907083849523,0.0358387439080566,16
44,11.704699910719626,0.0061568720266222,0.0343232560993774,0.0350500088260132,15
45,11.704699910719626,0.0060914135538041,0.0345309977297537,0.0353703218637623,14
46,11.704699910719626,0.0058216964825987,0.0347718333446489,0.0351841041090942,13
47,11.704699910719626,0.0057993209920823,0.034819137934851,0.0352791036182728,12
48,12.083045973594572,0.005955493543297,0.0346277390744167,0.0353867939648862,11
49,12.083045973594572,0.0061069712974131,0.0348455508924675,0.0357973926432122,10
50,12.36931687685298,0.006309843622148,0.0349045829348337,0.0361462712107275,9
51,12.36931687685298,0.0064028133638203,0.0349810315346565,0.0363915601465536,8
52,12.36931687685298,0.0063053579069674,0.0351598846636421,0.0366224878362362,7
53,12.36931687685298,0.0065583549439907,0.0351960797292934,0.0365395393167353,6
54,12.083045973594572,0.0062494110316038,0.0354016514535057,0.0377237971623974,5
55,12.083045973594572,0.0061845206655561,0.0352410932784423,0.0374784359128513,4
56,11.6619037896906,0.0062304134480655,0.0352525094031208,0.038965899209203,3
57,11.704699910719626,0.0062097050249576,0.0354007321057933,0.0376155684193802,2
58,12.083045973594572,0.0061268736608326,0.0353064632993332,0.0386165717156045,1
59,12.083045973594572,0.0061438991688191,0.0353660241175134,0.0397141272269324,0
60,11.6619037896906,0.0062324912287294,0.0351678357004629,0.0406665557295662,1
61,11.6619037896906,0.0062263845466077,0.0352719284211545,0.0408655341144273,2
62,11.6619037896906,0.0064405826851725,0.0351587516696235,0.0405013618353287,3
63,11.6619037896906,0.0064093540422618,0.0352592218705183,0.0413648382591592,4
64,11.6619037896906,0.0062951538711786,0.0353172012195281,0.0421592706602007,5
65,11.6619037896906,0.0064194537699222,0.0352577978044759,0.0415108972722905,6
66,11.6619037896906,0.0066287610679864,0.0352704487180728,0.038605713355618,7
67,11.6619037896906,0.0067907208576798,0.0354085163434537,0.0389090680648016,8
68,11.6619037896906,0.006397477351129,0.0351175778545838,0.0377070576756894,9
69,11.6619037896906,0.0065116328187286,0.0349057909570959,0.0370577483431038,10
70,11.6619037896906,0.0064127715304493,0.035038745414978,0.039277618142193,11
71,12.083045973594572,0.0066347802057862,0.0349508349882308,0.0397181465632712,12
72,12.529964086141668,0.0064742076210677,0.0350468200317101,0.0402518532731292,13
73,12.529964086141668,0.0064956927672028,0.0350352728796404,0.0404257094919726,14
74,12.529964086141668,0.0064932792447507,0.0351827595465315,0.0415657176771838,15
75,12.529964086141668,0.0065196212381124,0.0353523968923834,0.0402696295796868,16
76,12.529964086141668,0.0064509655348956,0.0356195137362623,0.0419968369000676,17
77,12.083045973594572,0.0062743830494582,0.0353878303414684,0.0424197040506754,17
78,12.083045973594572,0.0061096311546862,0.0354412526044495,0.0416388366893721,16
79,12.529964086141668,0.0061470512300729,0.0353984229006902,0.0424345088703228,15
