instance_number,distance_clav_k1,entropy
2,16.401219466856727,0.015699049457907677
4,16.401219466856727,0.015648668631911278
6,16.401219466856727,0.014989492483437061
8,17.0,0.0146593376994133
10,17.804493814764857,0.014786843210458755
12,18.439088914585774,0.01498472224920988
14,17.69180601295413,0.01498463749885559
16,18.027756377319946,0.015170283615589142
18,17.0,0.0146619388833642
20,16.64331697709324,0.014834885485470295
22,18.027756377319946,0.015009338036179543
24,18.867962264113206,0.015251395292580128
26,18.867962264113206,0.015460895374417305
28,19.209372712298546,0.015138788148760796
30,18.384776310850235,0.015186321921646595
32,18.384776310850235,0.01550475973635912
34,18.867962264113206,0.015732552856206894
36,18.027756377319946,0.016059985384345055
38,18.027756377319946,0.016276704147458076
40,17.804493814764857,0.01660328544676304
42,17.204650534085253,0.01683182083070278
44,17.029386365926403,0.017158804461359978
46,16.97056274847714,0.01694825477898121
48,17.69180601295413,0.016769612208008766
50,16.97056274847714,0.016747422516345978
52,16.97056274847714,0.016323303803801537
54,18.439088914585774,0.01659037172794342
56,20.248456731316587,0.016370723024010658
58,20.8806130178211,0.016804562881588936
60,20.615528128088304,0.01725265569984913
62,20.615528128088304,0.016977716237306595
64,20.223748416156685,0.016547778621315956
66,20.223748416156685,0.01618211902678013
68,20.223748416156685,0.015336663462221622
70,18.788294228055936,0.015127393417060375
72,19.4164878389476,0.015172984451055527
74,18.788294228055936,0.01587085984647274
76,18.788294228055936,0.01582557149231434
78,19.235384061671343,0.01579197868704796
80,20.09975124224178,0.015585847198963165
82,20.024984394500787,0.01643097773194313
84,19.6468827043885,0.01649961620569229
86,19.6468827043885,0.0165781918913126
88,19.6468827043885,0.016638081520795822
90,19.235384061671343,0.01614709012210369
92,18.867962264113206,0.015392563305795193
94,19.1049731745428,0.01581653207540512
96,19.235384061671343,0.016327492892742157
98,18.24828759089466,0.01678572967648506
100,18.110770276274835,0.016039306297898293
102,18.24828759089466,0.015567906200885773
104,18.110770276274835,0.015675222501158714
106,18.110770276274835,0.015202075242996216
108,18.110770276274835,0.015110457316040993
110,18.110770276274835,0.01482769101858139
112,18.0,0.014831253327429295
114,18.0,0.015484189614653587
116,19.0,0.015429716557264328
118,19.0,0.015299209393560886
120,18.973665961010276,0.015175867825746536
122,18.681541692269406,0.014899658970534801
124,18.681541692269406,0.014719735831022263
126,18.681541692269406,0.015040594153106213
128,18.973665961010276,0.0156455859541893
130,18.973665961010276,0.0158773772418499
132,18.973665961010276,0.015779685229063034
134,19.6468827043885,0.015800179913640022
136,18.973665961010276,0.015500294044613838
138,18.681541692269406,0.015566366724669933
140,18.681541692269406,0.015514028258621693
142,18.681541692269406,0.015588900074362755
